,r9c8
0,0.0003468008783644445
1,0.0003681931249889173
2,0.0003685918023750195
3,0.00037070374731395947
4,0.000373839250962865
5,0.0003670041399186313
6,0.00036799844799675744
7,0.00037854800989897463
8,0.00038246641372769726
9,0.0003943496963168898
10,0.0004017393980129498
11,0.000395749415875997
12,0.0003938529999117392
13,0.00039144993341194316
14,0.0003867887826296981
15,0.00038905872271299
16,0.00038579907934461924
17,0.00037909465242191593
18,0.0003713636933543956
19,0.00036875758440936513
20,0.00036728560137296056
21,0.0004154076140999147
22,0.0004232467692059269
23,0.0004277743952167595
24,0.00043522464211656387
25,0.0004258019408882161
26,0.00041465226205893613
27,0.0003916491013814622
28,0.0003792930948164233
29,0.0003676234679853798
30,0.0003595848461436675
31,0.0003549181753005499
32,0.0003605553714853029
33,0.0003806647540660958
34,0.0003887181766895803
35,0.0004133224585285593
36,0.0004388092482437165
37,0.00044080236011964847
38,0.00045166510485693007
39,0.0004556946971282772
40,0.00044916061435208373
41,0.00043285876015053133
42,0.0004179339856707966
43,0.0004060912356935256
44,0.0003918175296305559
45,0.0003826613230935535
46,0.00037505566561398093
47,0.00037656732764464635
48,0.0003737379312888621
49,0.00037024362842556926
50,0.0003849902149609564
51,0.0003819980811404831
52,0.00037992291289575767
53,0.00038737123441350506
54,0.0003825931380117462
55,0.00038027603081038113
56,0.0003862636939526891
57,0.00038300194973640893
58,0.00037713303429534286
59,0.0003631323910373854
60,0.0003453856229639128
61,0.0003285119113221866
62,0.00032205304174654013
63,0.0003274006339129449
64,0.0003654326060937096
65,0.00039700769098872886
66,0.0003962209827256811
67,0.0003764903408162932
68,0.0003582560716968038
69,0.0003472553728609149
70,0.0003502277359479027
71,0.0003502045460014541
72,0.0003474721870044084
73,0.0003565738094343304
74,0.000354753232656904
75,0.00035081929772907733
76,0.00036307684423927657
77,0.0003611637637613541
78,0.00035969267228117295
79,0.00037673819818871365
80,0.0003748607657327654
81,0.0003768059422347296
82,0.0003965534668045177
83,0.0003993222041408695
84,0.00040424819454466224
85,0.00040839394521034717
86,0.00039561011970073437
87,0.00038312103414239474
88,0.0003760445105390788
89,0.00037627526236204314
90,0.0004001363799233099
91,0.0004257198940040634
92,0.00042735854114639616
93,0.00043722782193857156
94,0.00044115230067964605
95,0.00043760896696638747
96,0.0004441636883206881
97,0.00044374528762430366
98,0.00043886825219335114
99,0.00043234779410348634
100,0.00042315885607151704
101,0.0004135005326572187
102,0.0004122022276185211
103,0.00040990962872865835
104,0.000407903921249911
105,0.00045335075313612425
106,0.0004647607189594282
107,0.0004777392167188805
108,0.0004954379830259006
109,0.0004721880462250432
110,0.0004476122941852124
111,0.0004265346198956629
112,0.00042859263042540854
113,0.00044452280527053806
114,0.0004723100092194736
115,0.0004719537139502243
116,0.000476792744425995
117,0.0004802889726713448
118,0.00047486029631181565
119,0.00046922814595590136
120,0.00046168931251219943
121,0.00045288789318657913
122,0.0004408630475930028
123,0.0004312124873570964
124,0.00042340867202223664
125,0.00043698586875497093
126,0.0004419608520701666
127,0.00044297526284420194
128,0.00047180232011578155
129,0.00047427220116680747
130,0.00047343226510029575
131,0.0004747756933170011
132,0.0004630761187330286
133,0.0004516551839227848
134,0.00044409193701398726
135,0.00044119929707418706
136,0.00044147504403251015
137,0.0004497065170730525
138,0.00043831830901545525
139,0.00042504672637452725
140,0.00041028622112895065
141,0.0004015012292009782
142,0.0003968612007135147
143,0.0003952484940634261
144,0.00038966226359533624
145,0.0003938046851521445
146,0.00039664272201558285
147,0.00039065788055387546
148,0.0003761829293850791
149,0.00036344739966577967
150,0.00035440353395524367
151,0.00037342829570940984
152,0.0003817050436822109
153,0.00038326590728637394
154,0.00039540711519406253
155,0.00039144421891593693
156,0.00038471116734767867
157,0.0003878162822078639
158,0.0003818030295050167
159,0.0003753573483222279
160,0.00036486293486321123
161,0.0003501817496675935
162,0.00033783535578587806
163,0.0003397089137661108
164,0.00034755515389870665
165,0.0003659611282106427
166,0.0003991014586138165
167,0.00039669861974539673
168,0.0003945275665257747
169,0.0003896417720291595
170,0.000380167436416981
171,0.0003745584617805543
172,0.000371547168985919
