,r7c10
0,0.0012649701075167865
1,0.001257505416076386
2,0.001255013531191649
3,0.0012483028056629111
4,0.0012328541398992999
5,0.0012265327840941048
6,0.0012187415811543694
7,0.0012129845997639976
8,0.001214300296347524
9,0.0012157585701737248
10,0.0012165008518507695
11,0.0012163760967634299
12,0.0012199662442390722
13,0.0012240768578111573
14,0.001226769167992553
15,0.001233464585694925
16,0.0012350706872742926
17,0.0012339471889551386
18,0.0012224377926395064
19,0.0012157105206076315
20,0.001210580550003735
21,0.0011908675453344236
22,0.0011848500166047097
23,0.0011798870640000762
24,0.0011622675709757272
25,0.0011554635749348922
26,0.0011458781394482775
27,0.0011177220550787675
28,0.001110413621788663
29,0.0011014787874103144
30,0.0010903825545048593
31,0.0010899716281079557
32,0.0010904535288350755
33,0.0010917586319590515
34,0.0010912672840105875
35,0.0010907199552671525
36,0.0010902653239167114
37,0.0010900014487890285
38,0.0010902740501172485
39,0.00109059943386609
40,0.001090631232732454
41,0.0010880257038758917
42,0.0010840809250894376
43,0.0010801818294418127
44,0.001069551671781147
45,0.0010655258798363168
46,0.0010638228286899648
47,0.0010598740010943635
48,0.0010608331436449262
49,0.0010623913250721916
50,0.0010809844919895235
51,0.0010848133158400265
52,0.0010885391261536803
53,0.001090481888986821
54,0.0010884665249047201
55,0.0010863319520491798
56,0.0010843475179109319
57,0.0010848197495641513
58,0.001077676577940575
59,0.0010563970169100083
60,0.001044057744133126
61,0.0010249741536529804
62,0.0010092339736307479
63,0.001011041683720406
64,0.0010207783302116674
65,0.001026563690241498
66,0.0010224930655926368
67,0.0009883573338173547
68,0.0009619751639981351
69,0.0009499948486569065
70,0.000927817931012631
71,0.0009179445678837173
72,0.0009132982358519625
73,0.0008945790566828066
74,0.0008869486228953399
75,0.000881527008618831
76,0.0008685238050926077
77,0.0008662926893997692
78,0.0008642440104588379
79,0.0008590007286619499
80,0.0008573156660603491
81,0.0008549181424627764
82,0.0008493230764628791
83,0.0008475363129520525
84,0.0008403485119892885
85,0.0008215651989437273
86,0.0008124110263383186
87,0.0007992708473464607
88,0.0007886050453751267
89,0.0007920436120918627
90,0.0008077789668210018
91,0.0008230501505397905
92,0.0008245586924576445
93,0.0008133512929339059
94,0.0008041303981722718
95,0.0008019361100037339
96,0.0008094013006123853
97,0.000814007458843786
98,0.0008158287019393621
99,0.0008012185648866861
100,0.0007911800879929482
101,0.0007829630390719165
102,0.0007618482405396269
103,0.0007591081765955462
104,0.0007577924245488808
105,0.0007660207139994179
106,0.0007691746069113436
107,0.0007709285547315911
108,0.0007618617365701187
109,0.0007523813112933572
110,0.00073751950100358
111,0.0007117164218187334
112,0.0007082876166144624
113,0.0007022397865231373
114,0.0006930381374707386
115,0.0006875893462561162
116,0.0006727423261367409
117,0.0006571709943973588
118,0.0006542280278030772
119,0.0006545359221754186
120,0.0006550141068722248
121,0.0006536668702503164
122,0.0006392788815570769
123,0.000629959410309714
124,0.0006260957001447754
125,0.0006283537524354585
126,0.000632030182067683
127,0.0006355828549490698
128,0.0006364623154565923
129,0.0006344232131509963
130,0.00063212437696543
131,0.0006220932027183281
132,0.0006209396988409715
133,0.000619561883541757
134,0.0006160018155751694
135,0.0006159484045723056
136,0.000619693516058334
137,0.0006374506131305598
138,0.0006474234401554262
139,0.0006589727884188565
140,0.0006668727730618977
141,0.0006599327074533654
142,0.0006365935967066221
143,0.0006074207250974081
144,0.0006017741708167994
145,0.0006028097045974879
146,0.0006056613418895379
147,0.0006047217778270448
148,0.0005849946115695737
149,0.000569363490566342
150,0.000562058366576865
151,0.0005495723568218829
152,0.0005448731684186544
153,0.0005432443084645809
154,0.0005282264618770637
155,0.0005214589790694086
156,0.0005163610846475711
157,0.0005013191485700117
158,0.0004987777905652805
159,0.0004958358962583529
160,0.0004789972317926587
161,0.0004736977658359565
162,0.00046872133568854447
163,0.0004675448700716389
164,0.00047528547214088665
165,0.00048722884903153635
166,0.000504227543140979
167,0.0005052602667892912
168,0.0004992119005542891
169,0.00048588316537752005
170,0.00047967155263670705
171,0.0004702537267561716
172,0.00046776006705098646
173,0.0004752319871871708
174,0.0005108770558519661
175,0.0005354564518008992
176,0.0005409094212386601
177,0.000516360326651338
178,0.0004983871267018275
179,0.0004879401453015893
180,0.0004808590923937011
181,0.00048511446475859465
182,0.0004914676564055798
183,0.0005116919942411104
184,0.000514719893388925
185,0.0005162859690696424
186,0.000494469192074653
187,0.00048645707945225254
188,0.00047811603344011396
189,0.0004700243866763772
190,0.00047681924978698896
191,0.0004868349313305949
192,0.0005019212748947859
193,0.0005007073346836244
194,0.0004936084965958278
195,0.00048048053798226457
196,0.00047700998752203433
197,0.00046688278809359815
198,0.00045490345260115885
199,0.00045009686907309965
200,0.0004333696115659576
201,0.00041905405773226133
202,0.00041339099392394155
203,0.0003963723515721692
204,0.00038783143489476207
205,0.0003857027781073826
206,0.00038120120486843646
207,0.00037883721798224985
