,r10c6
0,0.00031945694780139675
1,0.0003238570518636224
2,0.00032480379732871735
3,0.00032525690669921636
4,0.00032410832584635037
5,0.00032258401236292216
6,0.000329070959360805
7,0.0003465254337896603
8,0.00035902022920176763
9,0.0003800656865320348
10,0.00039575773224007505
11,0.0003965710311643126
12,0.0003930171678118649
13,0.0003863849597378511
14,0.000379845775147184
15,0.00035834421939318257
16,0.00034666227368343927
17,0.000341568052715573
18,0.00033601061142950065
19,0.0003336818763371662
20,0.0003320601922848768
21,0.00033193819744624115
22,0.00033098992462677625
23,0.0003299545442304835
24,0.00032594469648754623
25,0.0003241943241907058
26,0.0003227234059102743
27,0.00032338901104915827
28,0.00032344379192885715
29,0.00032415529717655584
30,0.0003263290852780558
31,0.0003259023486870851
32,0.0003283824991952177
33,0.00033502160800831927
34,0.00033839661539960284
35,0.00034826133077551493
36,0.0003597206352136376
37,0.0003633834521481775
38,0.0003761340621394882
39,0.0003878892310146147
40,0.0003932409494159336
41,0.00041383442043038546
42,0.00042745852507698496
43,0.0004340301918646602
44,0.00046011543483838197
45,0.00047162052535207463
46,0.00047760505915106353
47,0.0004992001567213426
48,0.0005032880412148156
49,0.0005051138171309022
50,0.0004919161622643849
51,0.00048401901450560573
52,0.0004738834632621504
53,0.0004398535241221141
54,0.0004281998102793449
55,0.0004131867115998319
56,0.00038908633819647914
57,0.0003853646386409798
58,0.00037772403112750733
59,0.0003636242696279112
60,0.00035578565893480403
61,0.00034276416124265704
62,0.00032978962105850403
63,0.0003270145874903836
64,0.0003264370505720262
65,0.00032721027199404033
66,0.00032731477827958465
67,0.0003318778738597336
68,0.00033417780691886995
69,0.0003337414258798301
70,0.00033063872987716664
71,0.00032828142081812355
72,0.00032649475139390297
73,0.0003261150206886665
74,0.00032526530714825115
75,0.00032429534727895396
76,0.0003216708272273317
77,0.00031967299242258244
78,0.000317530366496893
79,0.0003119160018883404
80,0.0003090503222572501
81,0.00030653168725676855
82,0.00030643386055492815
83,0.00030832734802956524
84,0.0003119292608447149
85,0.0003180967177905998
86,0.00031857368429813546
87,0.0003208599368234468
88,0.00032454401231926265
89,0.00032560488778465385
90,0.00032978616896118374
91,0.0003328824583688203
92,0.00033154635502818404
93,0.00032299311872313374
94,0.0003163230447007354
95,0.00031410936569686713
96,0.0003199135092692161
97,0.0003227565031956939
98,0.00032305554674134105
99,0.0003112848693449196
100,0.0003051721518120991
101,0.0003008631015680825
102,0.000310050186481112
103,0.00031527853818930454
104,0.00032021561789026185
105,0.00033315569239005747
106,0.0003328739784420694
107,0.0003326268684005537
108,0.0003322667341356611
109,0.00032977624806888476
110,0.0003275433181799599
111,0.0003268151848118353
112,0.0003278239885509802
113,0.00033106161007113083
114,0.00033584157960515497
115,0.00033547495235641367
116,0.0003348292166465507
117,0.0003341374115057822
118,0.00033379200135168235
119,0.0003381769424479003
120,0.0003414437461120652
121,0.00034105362110378604
122,0.00033564606096803617
123,0.0003314913840930771
124,0.00032911570185940723
125,0.0003302210330125122
126,0.00033108163500003107
127,0.0003315953167568445
128,0.00033828034986763095
129,0.0003397117953675918
130,0.0003404740384981277
131,0.0003417384494833036
132,0.0003397753049738485
133,0.00033783771427789064
134,0.0003363160995812564
135,0.0003356788057870627
136,0.0003359550288615352
137,0.0003395838846224372
138,0.0003412316028100734
139,0.00034421993037929237
140,0.00034768273300242545
141,0.00034568393755397744
142,0.0003412211393959733
