,r7c3
0,0.00012885266632107575
1,0.00014255106592552536
2,0.00014640541412986346
3,0.00015292483159189572
4,0.00016371972735363134
5,0.00016566766350200956
6,0.00017158854474123272
7,0.000180361764134137
8,0.00018273152763175697
9,0.00019338694637745878
10,0.0002060568440326218
11,0.00021141134894691948
12,0.00023615926568435386
13,0.00026020108916551655
14,0.00027465701012264354
15,0.00032571401751901766
16,0.0003534182569546479
17,0.0003652625310465203
18,0.0003944495258346121
19,0.0004014182784359164
20,0.0004027071859646855
21,0.00038359422014696507
22,0.00038151730327746786
23,0.0003810764588910465
24,0.0004359249604286029
25,0.0004500964205475087
26,0.00046471566010483314
27,0.0004803405571752975
28,0.0004810108955526773
29,0.0004901754730501564
30,0.0005237804108493594
31,0.0005401225047566446
32,0.000601559268204844
33,0.0007246919786121029
34,0.0007922856437367149
35,0.000951454158871908
36,0.0011306330355532687
37,0.0011970084931927163
38,0.0013780181486278225
39,0.0015412879035671333
40,0.0016199897601133037
41,0.0018690134572843591
42,0.0020198038298185643
43,0.002082384277058033
44,0.002232670227648047
45,0.0022807236902651386
46,0.002294275756523769
47,0.0022295827424988605
48,0.002178275053590507
49,0.002129887958742195
50,0.0017957339492044038
51,0.001692410521322159
52,0.0015648257324532553
53,0.0011827860510699385
54,0.001079555402937387
55,0.0009442429793448394
56,0.0007225734514306221
57,0.0006971074906554201
58,0.0006455796044744614
59,0.0005558814545078778
60,0.0005176543607826428
61,0.000446919416997406
62,0.0003717445404632116
63,0.0003543947122758641
64,0.0003305735996360222
65,0.00031254486359623244
66,0.00030473046200041077
67,0.00028711254719490924
68,0.0002755806053529335
69,0.0002706613817887523
70,0.000268391929132427
71,0.0002664899555097454
72,0.00026437504580133334
73,0.00025311062827599847
74,0.00024568493072160886
75,0.00023915974779472698
76,0.00019915088926432203
77,0.00018657642542199498
78,0.00017509420602850138
79,0.00016949209351716372
80,0.0001757653878581511
81,0.00018445645499996332
82,0.00020326169944019607
83,0.0002064364275435083
84,0.00020891346317515743
85,0.00020639550698804763
86,0.0001966833752716313
87,0.00018501570134170028
88,0.0001797467412309582
89,0.00018914482755220065
90,0.00023003880864335614
91,0.00027226473207243136
92,0.0002816575252620954
93,0.0002872396273369133
94,0.00028755904458587753
95,0.0002863160695933909
96,0.0002854492855593272
97,0.00028271653394281647
98,0.00027920076247433883
99,0.00023898750359517524
100,0.00022397918138006642
101,0.00021609872809981665
102,0.0002904016174366111
103,0.0003247184252029657
104,0.0003558318912163349
105,0.00039481221031068583
106,0.000380158632874283
107,0.0003610778794359207
108,0.000313551030929411
109,0.00029585188604729925
110,0.0002749749578903197
111,0.0002531063847739115
112,0.0002600654695378639
113,0.00027409007149620474
114,0.0002900308470647763
115,0.0002845199136181574
116,0.00026203230276576546
117,0.0002369625208934457
118,0.00023326447751509594
119,0.000252814452822917
120,0.00027168957259786824
121,0.0002760763978432338
122,0.0002821997338679796
123,0.0002805394149436505
124,0.0002749334150545176
125,0.00021971323221667494
126,0.0001908881009444474
127,0.00017289153229989464
128,0.0001596954816213903
129,0.00016107722138132723
130,0.00016395356980962594
131,0.00016690346352718653
132,0.00016357219817992718
133,0.00016141174204893847
134,0.000172741375303785
135,0.0001866763688929676
136,0.00020313979996946775
137,0.00022281224079820721
138,0.00021612580104334332
139,0.00019957597796234087
140,0.00016678512155069897
141,0.00014849253489748857
142,0.00010998008065161111
143,6.94015282173522e-05
144,6.435878200540766e-05
145,9.005553006504858e-05
146,0.00011782456912707068
147,0.0001228878543389574
148,0.00010333715178784579
149,8.869058812565208e-05
150,8.469770757182248e-05
151,0.00011349787265685986
152,0.00013357049972393284
153,0.00014701130150778966
154,0.00018209524223402219
155,0.00019709520864864347
156,0.0002083974465737624
157,0.0003100176444288603
158,0.0003479917849440023
159,0.0003872697602187529
160,0.0004802013688073738
161,0.0004907276906229771
162,0.0005029802031108534
163,0.0005194111406572388
164,0.0005135480227781378
165,0.0005026711996859155
166,0.0004827263275226625
167,0.00047477928274853193
168,0.00045502285656576707
169,0.0004237880946186271
170,0.0004053644729694357
171,0.0003566401321655113
172,0.0003132350212276174
173,0.00030661972011153854
174,0.0003347255777800228
175,0.0003645191422052103
176,0.0003801454750188719
177,0.0004363824489398177
178,0.000472337919524886
179,0.0004938493637041719
180,0.0005989779293911557
181,0.0006474575790685557
182,0.000680474499431925
