,r4c9
0,0.0005225940319267361
1,0.0005021469756836984
2,0.000496174208512499
3,0.0004957623983968435
4,0.0005097344190307796
5,0.0005187624486178771
6,0.0005140104033396006
7,0.0004840907923875284
8,0.00045310039002254026
9,0.00042478978996477417
10,0.00042663467694095545
11,0.00045521462168458376
12,0.0005252653939396546
13,0.000571758427073929
14,0.0005837127386131352
15,0.0005866747588282032
16,0.0005755794954783301
17,0.0005606124510313919
18,0.0004691134103532394
19,0.0004448717768816187
20,0.00043917361184851055
21,0.0005118621267929715
22,0.0005365280712363063
23,0.0005571720203951976
24,0.0005979589624216712
25,0.0006027410895471871
26,0.0006052045915811707
27,0.0005909758867028276
28,0.0005871368028803333
29,0.0005993722506930315
30,0.0006620695406581383
31,0.0007044836242531311
32,0.0007554969403406943
33,0.000791725733345633
34,0.0007705537959024378
35,0.0007311778636224968
36,0.0006959674914228575
37,0.0006923920426753731
38,0.0006899980046181416
39,0.000686588205512219
40,0.0006816938987188225
41,0.0006571059826685183
42,0.0006466210448016851
43,0.0006476028584901997
44,0.0006843664664880701
45,0.0006959960838063962
46,0.0006979256397012735
47,0.0006394259421518872
48,0.0006150106709030245
49,0.0005955359950783973
50,0.000539855018923882
51,0.000529484237810675
52,0.0005163575498878286
53,0.0004744111667606861
54,0.0004645437711831567
55,0.0004644665495829638
56,0.0005090155134171353
57,0.0005583061849422327
58,0.0006082536744958822
59,0.0006301025111300219
60,0.0005909913221570108
61,0.0005096174163375825
62,0.0004207017085944708
63,0.00040466167400248724
64,0.0003951243630858972
65,0.0003991612175439256
66,0.00040930294928388545
67,0.00047084757166181905
68,0.000505625352180837
69,0.0005084937223657287
70,0.00043793340280550444
71,0.0004010936903052166
72,0.00038421702040625233
73,0.00040132264215405483
74,0.00041506045348692377
75,0.00042715603356544945
76,0.00044845831681415965
77,0.00045177426197523236
78,0.00045532698753542695
79,0.00047547629289202635
80,0.00048355766190711513
81,0.0004938118215589057
82,0.0005125487340955361
83,0.0005144900815780433
84,0.0005177024558167907
85,0.0005228932900085858
86,0.00052398910086533
87,0.0005294287641536821
88,0.0005398306555533504
89,0.0005463280153862505
90,0.0005679895342283265
91,0.0005950295419567649
92,0.0006108452970056854
93,0.0006763375656050068
94,0.000722527102778569
95,0.0007340677069090723
96,0.0007166669408363077
97,0.0007001466162618614
98,0.0006890341531525882
99,0.0006416500040301407
100,0.0006250425458292081
101,0.0006166789323087072
102,0.0006632400640780081
103,0.0006861834614832861
104,0.0007069133651099005
105,0.0007018004174574506
106,0.0006762501660028597
107,0.0006452998904992347
108,0.0005834960837056823
109,0.0005793425634569606
110,0.0005701299733588166
111,0.0005483752034500553
112,0.000541075448243578
113,0.0005211370172567362
114,0.0004844099543146631
115,0.00046292303962806354
116,0.00040575522406611434
117,0.00034580077263984506
118,0.0003336895265948968
119,0.0003401249584281015
120,0.0003535636092035297
121,0.0003608815571452075
122,0.000393043555698564
123,0.00041284485850053986
124,0.00042103983458622235
125,0.00043946106061101955
126,0.00044260551353184763
127,0.0004409848351718866
128,0.0003652688256705177
129,0.0003321898760264666
130,0.000304928266243284
131,0.00028410080274427884
132,0.0003013374086391824
133,0.00031972065333961376
134,0.00034638269192230895
135,0.00033794246854563495
136,0.0003280921574713859
137,0.0003162087195799343
138,0.00031816696538275924
139,0.0003220599536058474
140,0.00032828323438612267
141,0.0003299318401904703
142,0.00033171523359386875
143,0.00033199255754955576
144,0.00033008800336679613
145,0.00032186803443485135
146,0.000310199886109127
147,0.0003006872134045847
148,0.0002327872621966315
149,0.0001893642708591416
150,0.00017800332442167026
151,0.0002497730175799555
152,0.00029263341719966814
153,0.00031654053308266897
154,0.0002767090288250113
155,0.00025013141978291736
156,0.00022750194458425602
157,0.00024640573911634354
158,0.0002723995315829264
159,0.00029861093646934097
160,0.0003229315647122267
161,0.0003022829875768371
162,0.00027918061651908407
163,0.00025306547709017744
164,0.0002712573434367897
165,0.00029636759135567766
166,0.0003264416809715571
167,0.000322188322325617
168,0.00030995832701396565
169,0.0002946491403427973
170,0.00029485405685775233
171,0.0003080333990955868
172,0.0003252882597866783
173,0.000332844734700984
174,0.0003582122874741542
175,0.00037448590189147435
176,0.00037737275738479334
177,0.00034308365394740935
178,0.000325537026822248
179,0.00032053412216653663
180,0.0003810550662869419
181,0.0004156184881550456
182,0.0004417280154975088
183,0.0005128010918025271
184,0.0005286388075751763
185,0.0005408409641009946
186,0.00055909764871615
187,0.000557846410549075
188,0.0005600067180614287
189,0.0005863818575646473
190,0.0006087682487410253
191,0.000635884431898724
192,0.000663038286075851
193,0.0006453860843450528
194,0.0006135171732382147
195,0.0005707008103220795
196,0.0005572738004147401
197,0.0005425758967389907
198,0.0005433675378300152
199,0.0005628387471051963
200,0.0006545433781033113
201,0.000724512478098798
202,0.0007370862292203551
203,0.0006521740403191151
204,0.0005953525693968369
205,0.0005736380416055586
206,0.0005853770635790375
207,0.0005925266577932684
208,0.0005959452872911304
209,0.0005367658978063609
210,0.0005114354841012973
211,0.0004905239545617607
212,0.0004729791272052376
213,0.000475960146948344
214,0.0004773450910801158
215,0.0004621920055242857
216,0.0004506962182926314
217,0.0004211197691381557
218,0.00032791457438850833
219,0.00027476898462324226
220,0.000205444547568608
221,0.00014786612764733234
222,0.00018781901433073523
223,0.0002578667455974173
224,0.0003188222052890572
225,0.0003135686451705843
226,0.0002842274514881084
227,0.00025980604506733605
228,0.0002578878995283083
229,0.0002728850346883412
230,0.00028300743886361434
231,0.0002852757502259738
232,0.00027420091380685196
233,0.0002652534925766952
234,0.0002584787201295545
235,0.00021878497353249344
236,0.00020346108727313687
237,0.00019263085093756526
238,0.0001533547481889872
239,0.0001453279219160783
240,0.00013802385790389558
241,0.00013236392243910327
242,0.00013509278838989212
243,0.0001393085114798255
244,0.00014980127789694227
245,0.00015387982847273277
246,0.0001673587656949206
247,0.00020027810334491061
248,0.00021828673019292513
249,0.00023475555301358023
250,0.000232552751456482
251,0.00020715040906687593
252,0.0001570258151865383
253,0.00011909858140426873
254,0.00011757690805112218
255,0.00012910879704580586
256,0.00014549064582537112
257,0.00015929350593902247
258,0.00020677606605597532
259,0.00023159391806506284
260,0.00024266531453230462
261,0.0002608946302519611
262,0.00026354491812668687
263,0.00026286522619130363
264,0.0002180121812499661
265,0.00020656582116194841
266,0.00019722175929465853
267,0.00018444156673102436
268,0.0001843651962529461
269,0.00018612622110326916
270,0.00019887691696611782
271,0.0002019569683136048
272,0.00019631126254666663
273,0.00016754853046306397
274,0.00015469538077566547
275,0.00014819040517301033
276,0.00015689561123470905
277,0.00017037031944388973
278,0.0001778949127423179
279,0.00016936713904395565
280,0.00015154147685302274
281,0.00011258574178790854
282,8.771046386047782e-05
283,8.44970585227519e-05
284,8.891518465764552e-05
285,0.00010094790582166287
286,0.00011460079112603031
287,0.0001549799126717608
288,0.00016545101980423103
289,0.00016668963299327214
290,0.00015679045332427414
291,0.00016542584077500625
292,0.00017602604362738564
293,0.00026176730526098363
294,0.0002665579170100798
295,0.0002584624512849673
296,0.0001350256029379677
297,0.00011273252488926257
298,9.977295833996794e-05
299,0.00012193772086403568
300,0.0001351270194574403
301,0.00015249657771933497
302,0.00017225290403706525
303,0.00017823173545333148
304,0.00019907234701583678
305,0.0002283985840003189
306,0.00024208765972626926
307,0.0002694284238661134
308,0.0002907604609254145
309,0.00029718112224358807
310,0.0002659407736842673
311,0.00022512036305380649
312,0.00019085054285183234
313,0.00014500929194026518
314,0.00015832605493619256
315,0.0001905868811792564
316,0.00029062248161843376
317,0.00030004021874377223
318,0.00029499576868983996
319,0.00025858221125918147
320,0.0002670108380970435
321,0.0002784029214185422
322,0.00032265723741565166
323,0.00032283630109637446
324,0.0003165421378024893
325,0.0002845696735050367
326,0.0002829763108454424
327,0.00029205422860065537
328,0.000321112761082517
329,0.0003303432336109239
330,0.00034312642283367
331,0.0003540978213182969
332,0.0003542342402347341
333,0.0003317351285732985
334,0.00030367396935610956
335,0.0002926004716811473
336,0.0002769241056102099
337,0.0002717343353210581
338,0.00027463556236591703
339,0.00029744207096442355
340,0.0003161192630993435
341,0.0003302512592274106
342,0.0003909041184097298
343,0.0004215555525267069
344,0.0004445485809902948
345,0.00046760911407660007
346,0.0004557845365988891
347,0.0004415851422383689
348,0.00040501293032602824
349,0.0004115984078953598
350,0.0004221355479185575
351,0.00045463461742687773
