,r6c4
0,0.00040955393449882343
1,0.00036046023683422243
2,0.0003432336680265903
3,0.00032667604854082823
4,0.0003179432815752623
5,0.00032366149018349567
6,0.00033199835990030564
7,0.0003397313806740846
8,0.000339478195628102
9,0.0003412964459486253
10,0.0003445165867376975
11,0.000346801664375834
12,0.0003559575207684288
13,0.00036394274410501065
14,0.00036795052774806945
15,0.00038429569176710393
16,0.0003971991215673122
17,0.0004064997333799127
18,0.00044932216265692064
19,0.00046802625140159347
20,0.000479741885121037
21,0.0005178364531823297
22,0.0005312590862176307
23,0.0005428724721300428
24,0.0005972085304985466
25,0.0006113256835020168
26,0.0006301730148164893
27,0.0006803268248739162
28,0.0006935922171277406
29,0.000711999256864996
30,0.0007405046586732325
31,0.000744839974385907
32,0.0007625119341192957
33,0.0008000339231557537
34,0.0008239620401637575
35,0.0008660894843146304
36,0.0009032168715890033
37,0.0009077710723817814
38,0.0009110776499543232
39,0.0009147703521110713
40,0.0009195242665201343
41,0.0009389453940952395
42,0.000942883803992354
43,0.0009359771211291256
44,0.0008722115282879309
45,0.0008393617684439492
46,0.0008195381705467789
47,0.0007636843060835916
48,0.0007428621835777032
49,0.0007266482984394824
50,0.0006389743686720014
51,0.0006151207638839177
52,0.0005865244606451953
53,0.0005088697726218259
54,0.000490852639594292
55,0.0004706781300056432
56,0.0004495163987121147
57,0.00045856372114423563
58,0.0004644390575049071
59,0.00045850285935433596
60,0.00044410826353433733
61,0.00041674872403362476
62,0.00038916851272454805
63,0.0003866587855253504
64,0.0003891819849164694
65,0.0003904954866770012
66,0.00038664085738095426
67,0.0003584626355134062
68,0.0003442184074398962
69,0.0003457519332654567
70,0.0004036244876596605
71,0.0004317254802630965
72,0.0004432491993699035
73,0.0004005046427530722
74,0.0003817864079895184
75,0.00036861133463190506
76,0.0004102809937882356
77,0.00043275371846709785
78,0.0004554999821133935
79,0.0004960600178108147
80,0.0004957208437502452
81,0.000497080017936826
82,0.0005075783289128621
83,0.0005158997440823082
84,0.0005270041080676237
85,0.0005399353256221919
86,0.0005379014115491591
87,0.0005375880168038829
88,0.0005429156405281644
89,0.000552189281873298
90,0.0005842344488548062
91,0.0006162552276476475
92,0.0006235750316461734
93,0.000625194868184353
94,0.0006243022430900602
95,0.0006244219669253344
96,0.0006268873910887557
97,0.0006310661615832668
98,0.0006354877271467706
99,0.0006822472751814932
100,0.0007014309113578684
101,0.0007126952549052058
