,r3c3
0,7.815454138322107e-05
1,7.200560734849901e-05
2,8.125624160577899e-05
3,0.000109207359694674
4,0.00017528546479996651
5,0.00019943582932361592
6,0.00021968890902750464
7,0.00021728970036394467
8,0.00019093060169503883
9,0.00016150958483198338
10,0.00015324813740093845
11,0.00016929871729222338
12,0.00020512988867313467
13,0.00022201154408285276
14,0.00021750946635298434
15,0.00019093545251184862
16,0.00018465749607847972
17,0.00019038765669925601
18,0.00025641742821255
19,0.00027941128604607574
20,0.00028990877345656194
21,0.00028660310171771977
22,0.0002915129812201067
23,0.0002975517950500364
24,0.0003989467263700055
25,0.0004246107189817705
26,0.0004515936140354291
27,0.0004838502265050494
28,0.00048604737999149343
29,0.0005028193722926184
30,0.000562464469402728
31,0.000595325315072824
32,0.0006491447544378192
33,0.0007144685988410889
34,0.0007237239439877707
35,0.000751403890755862
36,0.0007889941895305761
37,0.000810552312199759
38,0.0008613969881561432
39,0.0008947537232336832
40,0.0008969917888289351
41,0.0008686907242864724
42,0.0008535180889320822
43,0.000852089843215671
44,0.0008840443057690038
45,0.0008999807981803198
46,0.0009088338453658635
47,0.0009437344461780615
48,0.0009427384029088356
49,0.0009372156013802586
50,0.0007706972816637588
51,0.0007174446016067419
52,0.0006576634817296609
53,0.0005333376199304953
54,0.0005150758671591294
55,0.0004941887297272363
56,0.00047143518722209295
57,0.0004831657016252355
58,0.0004727915902093238
59,0.00040782806554479973
60,0.00034093647446257753
61,0.00022959474337781293
62,0.00013251300910921765
63,0.00014092339793859518
64,0.0002242100168848577
65,0.00031197973673918327
66,0.00034191208833023894
67,0.00040707958717633124
68,0.0004352079946237727
69,0.000431379394171698
70,0.00031821183696199574
71,0.0002662254199886342
72,0.000247495856576358
73,0.00036288825957286354
74,0.00041580071613220396
75,0.00045451353922653357
76,0.0004490521591668476
77,0.0004292403305491934
78,0.00040977004474477646
79,0.00040706758007208504
80,0.000424266284335435
81,0.00044804694732079447
82,0.0005005793077343954
83,0.0005159432571715369
84,0.0005324167110161423
85,0.0005416995752197259
86,0.0005259412570412314
87,0.0005024566404718877
88,0.00048636602801550215
89,0.0005014651281853964
90,0.0005640115334781397
91,0.0006236819774387223
92,0.0006291592825700778
93,0.0005812424210453239
94,0.0005360299565241335
95,0.0005167624988291813
96,0.00045399274274047027
97,0.00043073940618687957
98,0.00043029670252088607
99,0.0005863176547646779
100,0.0006581837851381915
101,0.0007044430932409124
102,0.000689088059178622
103,0.0006577444397299893
104,0.0006257364849275506
105,0.0005912117557860132
106,0.000605072578353847
107,0.0006214268540261172
108,0.0006519402375207645
109,0.0006551781444148874
110,0.0006552512398275295
111,0.0006436656902190491
112,0.0006302215714721649
113,0.0006043147981443532
114,0.0005702681409869775
115,0.0005658226872148698
116,0.0005612804436557025
117,0.0005500397684654112
118,0.0005314869000533581
119,0.0004180871566313558
120,0.00032270112132884936
121,0.0002974444907177492
122,0.0003119839079085829
123,0.0003318297055703256
124,0.0003444686553588817
