,r2c4
0,0.0006497078212220185
1,0.0005567118672266287
2,0.0005290780907467794
3,0.0004890291712295074
4,0.0004302790904510102
5,0.0004155780070090743
6,0.00037814596019261637
7,0.00031990536256389025
8,0.00029139452799402225
9,0.00024382378974058806
10,0.0002068591143786192
11,0.0002017253979259142
12,0.00019842802484007325
13,0.00019863655976748941
14,0.00020020100924721747
15,0.00020698755504922943
16,0.00020770092443278163
17,0.0002050635154442034
18,0.00018576460054465488
19,0.00017438276639390125
20,0.00016560223182028434
21,0.00012614338739326084
22,0.00011734967514045146
23,0.00011111241487656628
24,0.00012874942316885396
25,0.000134614373661298
26,0.00014148888368498746
27,0.00015456617844020697
28,0.00015640399845093153
29,0.0001621318863133352
30,0.00017844057005003493
31,0.00018494917866318538
32,0.00019734507063990772
33,0.00021373713006421458
34,0.00021568661443057826
35,0.000225740863714937
36,0.00023940254027796497
37,0.00024514213191022624
38,0.00027264682510593337
39,0.0003037197735001205
40,0.0003238220920408291
41,0.00040498710706243616
42,0.0004554722890998398
43,0.0004764239376402969
44,0.0005312519702894318
45,0.0005526116100595045
46,0.0005622271183731148
47,0.0005832328148133933
48,0.0005815492357229533
49,0.0005770860523092166
50,0.0004945342636131381
51,0.0004650465334211249
52,0.0004297594758836404
53,0.00033429308303694006
54,0.0003098254771013971
55,0.0002761884323517819
56,0.00021521315865647865
57,0.00020081839677983462
58,0.00017818400317926622
59,0.00014707397461702563
60,0.00013958345252712987
61,0.0001283117842119495
62,0.000117025354927215
63,0.00011310604952709722
64,0.00010723630814568344
65,0.00010246904821222796
66,0.00010023210093683947
67,9.956609490511406e-05
68,9.684190711173526e-05
69,9.246933904231079e-05
70,7.217872926770373e-05
71,6.002853032043264e-05
72,5.2470215237446956e-05
73,3.076880761311515e-05
74,2.2417862920099978e-05
75,1.662444898638489e-05
76,2.038566188681509e-06
77,0.0
78,9.761947905617575e-08
79,3.7691840427514476e-05
80,5.6720061896695125e-05
81,7.904703875444173e-05
82,0.00011077345948195645
83,0.0001019046858668325
84,9.257289416208244e-05
85,8.565489560943728e-05
86,8.776004695122131e-05
87,0.00010153412209003016
88,0.00012753256334853137
89,0.00014141826455962
90,0.0001844085902839446
91,0.00022856290787659606
92,0.00024231243107669776
93,0.0002704777173105712
94,0.00029309858868171296
95,0.0003057021542102662
96,0.00036408353889299204
97,0.0003999649182390869
98,0.0004191752345070031
99,0.00048173240395579407
100,0.0005075965868403271
101,0.000523622588986132
102,0.0005976155037592146
103,0.000620046544358507
104,0.0006387850182224676
105,0.0006785238835469113
106,0.0006769535548369977
107,0.0006759807746759825
108,0.0006800726641945636
109,0.0006871122493292331
110,0.0006917332558918791
111,0.0006852699857142986
112,0.000671201452749807
113,0.0006402110733581551
114,0.0005919571138666547
115,0.0005731639221440842
116,0.0005319265230811314
117,0.0004884582022700989
118,0.00047456331168550407
119,0.0004545279616783966
120,0.0004385467920809132
121,0.000429195179166861
122,0.0003951007986719571
123,0.0003723381284723185
124,0.00036069222117783844
125,0.0003364327810087465
126,0.0003258041856257796
127,0.0003197135766061886
128,0.00030205934216945735
129,0.000295227963819124
130,0.0002897608266517606
131,0.0002834266807762072
132,0.0002839589972153033
133,0.0002832906517968692
134,0.00026882789593949866
135,0.00025284354061961233
136,0.00023498246666137898
137,0.00021578805166022028
138,0.00021990966547280898
139,0.00022998290603792965
140,0.0002482654661099486
141,0.0002546385789762663
142,0.0002666613449256357
143,0.00027581417149627685
144,0.0002706525902270184
145,0.00023192015340193055
146,0.00019497094178261228
147,0.00018619061229842047
148,0.00020063657816819154
149,0.00021367594505240054
150,0.0002183794932723251
151,0.00021821285127813757
152,0.00021619926963012382
153,0.00021419298916564274
154,0.00021713012951265378
155,0.00021898391915327754
156,0.00022053248103887644
157,0.00023397199106403493
158,0.00023789021085746266
159,0.00024224948229582808
160,0.0002592366018506756
161,0.0002625677053106272
162,0.0002701538400904929
163,0.0002988446337945499
164,0.0003184842022291479
165,0.0003450633131768636
166,0.0003752937268675863
167,0.00036802061324089826
168,0.00034905241187559725
169,0.0003243599458944022
170,0.00032065964045143076
171,0.00032703897436364227
172,0.0003388866623071394
173,0.0003454052656116052
174,0.00036967438600156064
175,0.0003876999416787041
176,0.00039412546172944255
177,0.000406421215376215
178,0.0004125573132302877
179,0.00041540163010350987
180,0.00043772699495837544
181,0.0004487160418422256
182,0.00045648262797090046
183,0.00047240970865067755
184,0.0004763572015413776
185,0.00048008865323170374
186,0.0005260894729540745
187,0.0005457264846071733
188,0.0005733928976508661
189,0.000649807822825685
190,0.0006724793512848204
191,0.0007104740677752854
192,0.0007820335281567127
