,r6c3
0,0.00013854403526313792
1,0.00016964673682692277
2,0.00017167723073046253
3,0.0001651611511388454
4,0.00013768451749170002
5,0.0001208376683951687
6,0.00010499002387739745
7,0.00010000184555593327
8,0.00010891278811344547
9,0.00012203861377426141
10,0.00012650317995689311
11,0.00011772257188162822
12,0.00012041934733333844
13,0.00013718055259041625
14,0.00015751637249223965
15,0.00024487383196595413
16,0.00028881636617364317
17,0.00030348159383217726
18,0.00032101507430010704
19,0.0003314912461371667
20,0.0003403300836619097
21,0.00040707161993650887
22,0.00043033419306688956
23,0.00045027969081717526
24,0.0005345254428338902
25,0.0005564022770030484
26,0.0005887380570793891
27,0.0006918316280136642
28,0.0007228523147962562
29,0.0007811852166285624
30,0.0009090224229180872
31,0.0009550068685304782
32,0.0010050383431402551
33,0.001025600142080597
34,0.0009795052376122403
35,0.0009200800182759457
36,0.0008882545708884502
37,0.0009073899467050954
38,0.0009996977435839786
39,0.0010879473629984994
40,0.001127569266248416
41,0.001247122774474701
42,0.001312631205139776
43,0.0013330822742544687
44,0.0013502483004766471
45,0.0013636865967634447
46,0.0013764333397080933
47,0.0015206731925565533
48,0.0015569471298824602
49,0.0015786549370340704
50,0.0014453173945598685
51,0.0013803666388583348
52,0.0012987742606920304
53,0.001041325074106217
54,0.0009660837995107498
55,0.0008606421988493702
56,0.0006639836865447691
57,0.0006170948602588476
58,0.0005436934891690617
59,0.0004447307929942262
60,0.000425420970766364
61,0.0003943238511780585
62,0.0003605652867137707
63,0.00034642784993368757
64,0.00032110701044271
65,0.00030776330193041813
66,0.00031374677706070734
67,0.000383928757341286
68,0.00042309649604674364
69,0.00042372830057368915
70,0.0003365714244726593
71,0.00028904059358670763
72,0.00026516810640880964
73,0.00025612211256106026
74,0.00026218308502081947
75,0.00027014465819535563
76,0.0003349081738456173
77,0.0003553967529064922
78,0.0003762403216076791
79,0.00043237302703018674
80,0.00044052511124717373
81,0.0004538388582544658
82,0.0004902492094610183
83,0.0005001132027182061
84,0.0005202783407519149
85,0.0005612676731544429
86,0.000580907671941603
87,0.0006177933813928567
88,0.00065936438893089
89,0.0006630312668173564
90,0.0006556893625989422
91,0.0006424842550797408
92,0.0006355334181794938
93,0.000615572978386663
94,0.0006029090166803118
95,0.0006007261816852322
96,0.0006322002781681649
97,0.0006457185685765158
98,0.0006464413608521721
99,0.00056210704045892
100,0.0005176625736225732
101,0.00048594059794420514
102,0.00044214870352554344
103,0.0004397073053875093
104,0.000440170334511613
105,0.0004437649796224596
106,0.0004412837489409566
107,0.0004378608405444925
108,0.0004288693116031188
109,0.00042913968128228133
110,0.00042174447345613464
111,0.0003894159708512927
112,0.00036212926566177875
113,0.0003141534057806962
114,0.00025395141313680426
115,0.0002451409887188699
116,0.00024586091645787257
117,0.0002536324624643926
118,0.0002556438317147732
119,0.00026096341176560405
120,0.00026452333404701283
121,0.0002648252136293664
122,0.00026413108607522477
123,0.0002640897051335647
124,0.0002645887732255688
125,0.000295386703573378
126,0.00030883657413665466
127,0.0003153629950926914
128,0.00027365536076926134
129,0.00024986890646586243
130,0.0002288162265889527
131,0.00020826431804205737
132,0.00021792223885497264
133,0.00022717794388274395
134,0.00022930130103230372
135,0.00021220597854253133
136,0.0001928112344158723
137,0.0001705316831676558
138,0.0001724398516785923
139,0.0001766286945953154
140,0.00018169474960380645
141,0.00017763685278661612
142,0.00016991565681827872
143,0.00016486502772676762
144,0.0001701472410582492
145,0.00021471668685459948
146,0.0002558713688289713
147,0.00026297420036666295
148,0.00023848103777381885
149,0.00021493009483530284
150,0.0002022193521485998
151,0.00016479985951789512
152,0.0001494151763818067
153,0.00014388701935262894
154,0.00017060317851863712
155,0.00018768833383878649
156,0.0002023368175063804
157,0.00027878698463465685
158,0.00030166034852469975
159,0.00032402469586436007
160,0.00036091201177873713
161,0.0003533324477929497
162,0.00034885682217623723
163,0.000364925556665238
164,0.0003962418326625318
165,0.0004371777646824406
166,0.00048088492301008844
167,0.00046714182453935153
168,0.0004280506734794266
169,0.00037289736862281355
170,0.00035782837678094426
171,0.00034129494863978425
172,0.00033534538342988254
173,0.000341014669212198
174,0.0003924026374123611
175,0.0004297903375572048
176,0.0004385565552067801
177,0.0004113093148161646
178,0.00039195377613170703
179,0.0003816231537246209
180,0.00039523289640114
181,0.0004088461810385214
182,0.00042126245709921123
183,0.00046759618263358444
184,0.0004804999718647765
185,0.0004915949610389529
186,0.0005382295984068102
187,0.0005523753191172162
188,0.0005759548880672922
189,0.0006591743036979416
190,0.000691711549733936
191,0.0007501777686505052
192,0.0008681481365011658
193,0.0009063163261092658
194,0.0009814980647942812
195,0.0010875896636613528
196,0.0011212988535783184
197,0.0012027149466105535
198,0.0012980227262749497
199,0.0013427454402662568
200,0.0014760793827146641
201,0.0015764531535161258
202,0.001601956703993666
203,0.0015848858268403376
204,0.0015609921846721521
205,0.0015439578497161359
206,0.001488940494220711
207,0.0014497407036726953
208,0.0014174436916160672
209,0.0011842003429837417
210,0.0010940302065827094
211,0.001021560100230049
212,0.0008261549001313673
213,0.0007923560579591306
214,0.0007526565993148117
215,0.0006601764463622695
216,0.0006405299636576837
217,0.0006144130926566057
218,0.0005719805176550289
219,0.0005656881370855935
220,0.0005560008354170001
221,0.0005443770489055484
222,0.0005445595469873597
223,0.0005313055294402936
224,0.0004994789207541547
225,0.0004688451012596363
226,0.0003926444391448958
227,0.00033261095093416215
228,0.00032073469809763383
229,0.0003251619556258484
230,0.0003315855435870113
231,0.0003339170635184018
232,0.0003353237832751152
233,0.00033419753649576193
234,0.00033240816883604597
235,0.0003088915035624878
236,0.0003023573793254499
237,0.0002989237289165342
238,0.0003378873693854131
239,0.0003451919378524419
240,0.00034801246128759355
241,0.0002847435757013512
242,0.0002606681322305405
243,0.0002394243413068808
244,0.00023713077648615237
245,0.0002514173627220037
246,0.0002746008901247231
247,0.0003101190930034557
248,0.00031751571374295193
249,0.000328251435826813
250,0.0003373519139359156
251,0.00033603054962949255
252,0.0003363083322649955
253,0.0003386537684251294
254,0.0003413300198588152
255,0.00034720442969151104
256,0.0003519763413021114
257,0.0003547426514455933
258,0.0003631983959028538
259,0.0003643766107964996
260,0.0003619725290548736
261,0.00033648910775381914
262,0.00032893149231239205
263,0.0003259291288646603
264,0.0003474563734321982
265,0.00035418391195829555
266,0.0003603155687954834
267,0.00038690967547406953
268,0.0003933397473526582
269,0.00040184581475113306
270,0.00042182564823130877
271,0.00042591256783709557
272,0.00043163548626175903
273,0.0004396361758456006
274,0.0004391343206368524
275,0.0004261487566261871
276,0.00039720571053655947
277,0.00038223186776354003
278,0.00036964273239977906
279,0.00037089918011203564
280,0.0003838601439464381
281,0.0004098864336533304
282,0.0004223257808470693
283,0.0004179914659202821
284,0.0004092209514657262
285,0.0004185041986263236
286,0.00043663886404696764
287,0.0004799123547512126
288,0.00047570104070573965
289,0.0004580946113280265
290,0.00035334042204363436
291,0.00033482918618288825
292,0.00032590472223817136
293,0.00037731326477930005
294,0.00038068484377572567
295,0.0003750201257680742
296,0.0002886907136604266
297,0.0002750760935296052
298,0.0002729580202888729
299,0.0003100464344183333
300,0.0003227234413794454
301,0.00033532310585090655
302,0.000342923902246891
303,0.0003412398837291094
