,r10c6
0,0.0002614592872304671
1,0.00027129753529669937
2,0.00027568684579941827
3,0.00028812679860556296
4,0.0003169007853477877
5,0.0003274317207269717
6,0.0003365334925164052
7,0.00033626032302044986
8,0.00032557495204765135
9,0.00031329076291860115
10,0.0003094523641179863
11,0.0003157410229520858
12,0.0003306410452538419
13,0.0003390315635551702
14,0.00033922119336100495
15,0.00033227174281232725
16,0.0003266852622292195
17,0.00032294088202130535
18,0.000309729507066955
19,0.0003129775835581322
20,0.0003202428264445322
21,0.00039506389146098177
22,0.0004205436049220356
23,0.0004421390575127075
24,0.0005168654236985765
25,0.0005308909516171662
26,0.0005451512749773375
27,0.0005589498463861055
28,0.0005592981713703748
29,0.0005671612353790325
30,0.0005973817749666545
31,0.0006145145917301136
32,0.0006563314055964208
33,0.0007293174209572902
34,0.0007673204217635027
35,0.0008259404069571332
36,0.0008689680442498492
37,0.0008638642626258784
38,0.0008347578015217312
39,0.0008118268746124962
40,0.0008084100829309378
41,0.000819022657653149
42,0.0008264696968123371
43,0.0008289282708643552
44,0.0008325278089922483
45,0.0008351791710974011
46,0.0008374815603726846
47,0.0008686792130865137
48,0.000870625503230328
49,0.000868741838161181
50,0.0007389482396598276
51,0.0006964622012887155
52,0.0006486476868446977
53,0.0005480393706621587
54,0.000532831000848367
55,0.0005109342730601263
56,0.00046849477699666115
57,0.00045795343829688363
58,0.0004390143632160513
59,0.0004092109120244257
60,0.00039893211815276346
61,0.00038267065912002407
62,0.0003679822339886562
63,0.0003670380692099226
64,0.0003732079617494012
65,0.0003828062586028184
66,0.00038944176857244714
67,0.00042067445353709656
68,0.0004346611917003859
69,0.00043098357198155225
70,0.00036009147458059823
71,0.000324567616924204
72,0.0003087652104862012
73,0.0003274409579254851
74,0.00034157949171156887
75,0.0003538776041223059
76,0.0003774693065499792
77,0.0003821472106726469
78,0.00038801947214605665
79,0.00043140984358892875
80,0.0004498620788974976
81,0.00047067191072389716
82,0.0004960072086032832
83,0.0004827009296672454
84,0.00047369717691709266
85,0.0004835544824413917
86,0.0005089454896436649
87,0.0005590635972760397
88,0.0006167268224927299
89,0.0006212500264848298
